,edition,Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
14707,summer,1976,Montreal,Handball,Handball,Rozalia Lelkes,HUN,Women,Handball,Bronze,Hungary
14708,summer,1976,Montreal,Handball,Handball,Marta Megyeri,HUN,Women,Handball,Bronze,Hungary
14709,summer,1976,Montreal,Handball,Handball,Ilona Nagy,HUN,Women,Handball,Bronze,Hungary
14710,summer,1976,Montreal,Handball,Handball,Marianna Nagy,HUN,Women,Handball,Bronze,Hungary
14711,summer,1976,Montreal,Handball,Handball,Erzsebet Nemeth,HUN,Women,Handball,Bronze,Hungary
14712,summer,1976,Montreal,Handball,Handball,Amalia Sterbinszky,HUN,Women,Handball,Bronze,Hungary
14713,summer,1976,Montreal,Handball,Handball,Borbala Toth-Harsanyi,HUN,Women,Handball,Bronze,Hungary
14714,summer,1976,Montreal,Handball,Handball,Maria Vadasz,HUN,Women,Handball,Bronze,Hungary
14715,summer,1976,Montreal,Handball,Handball,Liubov Berezhnaya-Odinokova,URS,Women,Handball,Gold,Soviet Union
14716,summer,1976,Montreal,Handball,Handball,Liudmila Bobrus-Paradnik,URS,Women,Handball,Gold,Soviet Union
14717,summer,1976,Montreal,Handball,Handball,Aldona Chesaitite-Nenenene,URS,Women,Handball,Gold,Soviet Union
14718,summer,1976,Montreal,Handball,Handball,Tatyana Glushchenko,URS,Women,Handball,Gold,Soviet Union
14719,summer,1976,Montreal,Handball,Handball,Larisa Karlova,URS,Women,Handball,Gold,Soviet Union
14720,summer,1976,Montreal,Handball,Handball,Mariya Litoshchenko,URS,Women,Handball,Gold,Soviet Union
14721,summer,1976,Montreal,Handball,Handball,Nina Lobova,URS,Women,Handball,Gold,Soviet Union
14722,summer,1976,Montreal,Handball,Handball,Tatiana Makarets-Kochergina,URS,Women,Handball,Gold,Soviet Union
14723,summer,1976,Montreal,Handball,Handball,Lyudmila Panchuk,URS,Women,Handball,Gold,Soviet Union
14724,summer,1976,Montreal,Handball,Handball,Rafiga Shabanova,URS,Women,Handball,Gold,Soviet Union
14725,summer,1976,Montreal,Handball,Handball,Natalia Sherstyuk-Timoshkina,URS,Women,Handball,Gold,Soviet Union
14726,summer,1976,Montreal,Handball,Handball,Lyudmila Shubina,URS,Women,Handball,Gold,Soviet Union
14727,summer,1976,Montreal,Handball,Handball,Zinaida Turchina,URS,Women,Handball,Gold,Soviet Union
14728,summer,1976,Montreal,Handball,Handball,Galina Zakharova,URS,Women,Handball,Gold,Soviet Union
14729,summer,1976,Montreal,Handball,Handball,Gabriele Badorek,GDR,Women,Handball,Silver,East Germany
14730,summer,1976,Montreal,Handball,Handball,Hannelore Burosch,GDR,Women,Handball,Silver,East Germany
14731,summer,1976,Montreal,Handball,Handball,Roswitha Krause,GDR,Women,Handball,Silver,East Germany
14732,summer,1976,Montreal,Handball,Handball,Waltraud Kretzschmar,GDR,Women,Handball,Silver,East Germany
14733,summer,1976,Montreal,Handball,Handball,Evelyn Matz,GDR,Women,Handball,Silver,East Germany
14734,summer,1976,Montreal,Handball,Handball,Liane Michaelis,GDR,Women,Handball,Silver,East Germany
14735,summer,1976,Montreal,Handball,Handball,Eva Paskuy,GDR,Women,Handball,Silver,East Germany
14736,summer,1976,Montreal,Handball,Handball,Kristina Richter-Hochmut,GDR,Women,Handball,Silver,East Germany
14737,summer,1976,Montreal,Handball,Handball,Christina Rost,GDR,Women,Handball,Silver,East Germany
14738,summer,1976,Montreal,Handball,Handball,Silvia Siefert,GDR,Women,Handball,Silver,East Germany
14739,summer,1976,Montreal,Handball,Handball,Marion Tietz,GDR,Women,Handball,Silver,East Germany
14740,summer,1976,Montreal,Handball,Handball,Petra Uhlig,GDR,Women,Handball,Silver,East Germany
14741,summer,1976,Montreal,Handball,Handball,Christina Voss,GDR,Women,Handball,Silver,East Germany
14742,summer,1976,Montreal,Handball,Handball,Hannelore Zober,GDR,Women,Handball,Silver,East Germany
14743,summer,1976,Montreal,Hockey,Hockey,Rashid Iii Abdul,PAK,Men,Hockey,Bronze,Pakistan
14744,summer,1976,Montreal,Hockey,Hockey,Rasool Akhtar,PAK,Men,Hockey,Bronze,Pakistan
14745,summer,1976,Montreal,Hockey,Hockey,Mahmood Arshad,PAK,Men,Hockey,Bronze,Pakistan
14746,summer,1976,Montreal,Hockey,Hockey,Arshad Ali Chaudhry,PAK,Men,Hockey,Bronze,Pakistan
14747,summer,1976,Montreal,Hockey,Hockey,Khan Haneef,PAK,Men,Hockey,Bronze,Pakistan
14748,summer,1976,Montreal,Hockey,Hockey,Ud Din Islah,PAK,Men,Hockey,Bronze,Pakistan
14749,summer,1976,Montreal,Hockey,Hockey,Sami Ullah Khan,PAK,Men,Hockey,Bronze,Pakistan
14750,summer,1976,Montreal,Hockey,Hockey,Hassan Manzoor,PAK,Men,Hockey,Bronze,Pakistan
14751,summer,1976,Montreal,Hockey,Hockey,Hussain Manzoor,PAK,Men,Hockey,Bronze,Pakistan
14752,summer,1976,Montreal,Hockey,Hockey,Uz-Zaman Munawar,PAK,Men,Hockey,Bronze,Pakistan
14753,summer,1976,Montreal,Hockey,Hockey,Zia Qamar,PAK,Men,Hockey,Bronze,Pakistan
14754,summer,1976,Montreal,Hockey,Hockey,Nazim Salim,PAK,Men,Hockey,Bronze,Pakistan
14755,summer,1976,Montreal,Hockey,Hockey,Shahnaz Shaikh,PAK,Men,Hockey,Bronze,Pakistan
14756,summer,1976,Montreal,Hockey,Hockey,Saleem Sherwani,PAK,Men,Hockey,Bronze,Pakistan
14757,summer,1976,Montreal,Hockey,Hockey,Iftikar Ahmed Syed,PAK,Men,Hockey,Bronze,Pakistan
14758,summer,1976,Montreal,Hockey,Hockey,Mudassar Ashgar Syed,PAK,Men,Hockey,Bronze,Pakistan
14759,summer,1976,Montreal,Hockey,Hockey,Paul Ackerley,NZL,Men,Hockey,Gold,New Zealand
14760,summer,1976,Montreal,Hockey,Hockey,Geoffrey Archibald,NZL,Men,Hockey,Gold,New Zealand
14761,summer,1976,Montreal,Hockey,Hockey,Thurman Borren,NZL,Men,Hockey,Gold,New Zealand
14762,summer,1976,Montreal,Hockey,Hockey,Alan Chesney,NZL,Men,Hockey,Gold,New Zealand
14763,summer,1976,Montreal,Hockey,Hockey,John Hansen Christensen,NZL,Men,Hockey,Gold,New Zealand
14764,summer,1976,Montreal,Hockey,Hockey,Gregory Daman,NZL,Men,Hockey,Gold,New Zealand
14765,summer,1976,Montreal,Hockey,Hockey,Tony Ineson,NZL,Men,Hockey,Gold,New Zealand
14766,summer,1976,Montreal,Hockey,Hockey,Barry John Maister,NZL,Men,Hockey,Gold,New Zealand
14767,summer,1976,Montreal,Hockey,Hockey,Selwyn Gerald Maister,NZL,Men,Hockey,Gold,New Zealand
14768,summer,1976,Montreal,Hockey,Hockey,Trevor Manning,NZL,Men,Hockey,Gold,New Zealand
14769,summer,1976,Montreal,Hockey,Hockey,Alan Lionel Mc Intyre,NZL,Men,Hockey,Gold,New Zealand
14770,summer,1976,Montreal,Hockey,Hockey,Neil Mcleod,NZL,Men,Hockey,Gold,New Zealand
14771,summer,1976,Montreal,Hockey,Hockey,Arthur Parkin,NZL,Men,Hockey,Gold,New Zealand
14772,summer,1976,Montreal,Hockey,Hockey,Mohan Patel,NZL,Men,Hockey,Gold,New Zealand
14773,summer,1976,Montreal,Hockey,Hockey,Ramesh Patel,NZL,Men,Hockey,Gold,New Zealand
14774,summer,1976,Montreal,Hockey,Hockey,Les Wilson,NZL,Men,Hockey,Gold,New Zealand
14775,summer,1976,Montreal,Hockey,Hockey,David Bell,AUS,Men,Hockey,Silver,Australia
14776,summer,1976,Montreal,Hockey,Hockey,Gregory Browning,AUS,Men,Hockey,Silver,Australia
14777,summer,1976,Montreal,Hockey,Hockey,Richard Charlesworth,AUS,Men,Hockey,Silver,Australia
14778,summer,1976,Montreal,Hockey,Hockey,Ian Cooke,AUS,Men,Hockey,Silver,Australia
14779,summer,1976,Montreal,Hockey,Hockey,Barry Dancer,AUS,Men,Hockey,Silver,Australia
14780,summer,1976,Montreal,Hockey,Hockey,Thomas Douglas Golder,AUS,Men,Hockey,Silver,Australia
14781,summer,1976,Montreal,Hockey,Hockey,Robert Haigh,AUS,Men,Hockey,Silver,Australia
14782,summer,1976,Montreal,Hockey,Hockey,Wayne Hammond,AUS,Men,Hockey,Silver,Australia
14783,summer,1976,Montreal,Hockey,Hockey,James Irvine,AUS,Men,Hockey,Silver,Australia
14784,summer,1976,Montreal,Hockey,Hockey,Stephen Marshall,AUS,Men,Hockey,Silver,Australia
14785,summer,1976,Montreal,Hockey,Hockey,Malcolm Poole,AUS,Men,Hockey,Silver,Australia
14786,summer,1976,Montreal,Hockey,Hockey,Robert Proctor,AUS,Men,Hockey,Silver,Australia
14787,summer,1976,Montreal,Hockey,Hockey,Graham Reid,AUS,Men,Hockey,Silver,Australia
14788,summer,1976,Montreal,Hockey,Hockey,Ronald Riley,AUS,Men,Hockey,Silver,Australia
14789,summer,1976,Montreal,Hockey,Hockey,Trevor Smith,AUS,Men,Hockey,Silver,Australia
14790,summer,1976,Montreal,Hockey,Hockey,Terence Walsh,AUS,Men,Hockey,Silver,Australia
14791,summer,1976,Montreal,Judo,Judo,Felice Mariani,ITA,Men,- 63KG (Lightweight),Bronze,Italy
14792,summer,1976,Montreal,Judo,Judo,Jozsef Tuncsik,HUN,Men,- 63KG (Lightweight),Bronze,Hungary
14793,summer,1976,Montreal,Judo,Judo,Hector Rodriguez Torres,CUB,Men,- 63KG (Lightweight),Gold,Cuba
14794,summer,1976,Montreal,Judo,Judo,Eun-Kyung Chang,KOR,Men,- 63KG (Lightweight),Silver,"Korea, South"
14795,summer,1976,Montreal,Judo,Judo,Allen James Coage,USA,Men,+ 93KG (Heavyweight),Bronze,United States
14796,summer,1976,Montreal,Judo,Judo,Sumio Endo,JPN,Men,+ 93KG (Heavyweight),Bronze,Japan
14797,summer,1976,Montreal,Judo,Judo,Sergei Novikov,URS,Men,+ 93KG (Heavyweight),Gold,Soviet Union
14798,summer,1976,Montreal,Judo,Judo,Günther Neureuther,FRG,Men,+ 93KG (Heavyweight),Silver,West Germany
14799,summer,1976,Montreal,Judo,Judo,Marian Talaj,POL,Men,63 - 70KG (Half-Middleweight),Bronze,Poland
14800,summer,1976,Montreal,Judo,Judo,Patrick Vial,FRA,Men,63 - 70KG (Half-Middleweight),Bronze,France
14801,summer,1976,Montreal,Judo,Judo,Vladimir Nevzorov,URS,Men,63 - 70KG (Half-Middleweight),Gold,Soviet Union
14802,summer,1976,Montreal,Judo,Judo,Koji Kuramoto,JPN,Men,63 - 70KG (Half-Middleweight),Silver,Japan
14803,summer,1976,Montreal,Judo,Judo,Slavko Obadov,YUG,Men,70 - 80KG (Middleweight),Bronze,Yugoslavia
14804,summer,1976,Montreal,Judo,Judo,Young-Chul Park,KOR,Men,70 - 80KG (Middleweight),Bronze,"Korea, South"
14805,summer,1976,Montreal,Judo,Judo,Isamu Sonoda,JPN,Men,70 - 80KG (Middleweight),Gold,Japan
14806,summer,1976,Montreal,Judo,Judo,Valeri Dvoinikov,URS,Men,70 - 80KG (Middleweight),Silver,Soviet Union
14807,summer,1976,Montreal,Judo,Judo,Jürg Röthlisberger,SUI,Men,80 - 93KG (Half-Heavyweight),Bronze,Switzerland
14808,summer,1976,Montreal,Judo,Judo,David Colin Starbrook,GBR,Men,80 - 93KG (Half-Heavyweight),Bronze,United Kingdom
14809,summer,1976,Montreal,Judo,Judo,Kazuhiro Ninomiya,JPN,Men,80 - 93KG (Half-Heavyweight),Gold,Japan
14810,summer,1976,Montreal,Judo,Judo,Ramaz Kharshiladze,URS,Men,80 - 93KG (Half-Heavyweight),Silver,Soviet Union
14811,summer,1976,Montreal,Judo,Judo,Je-Aki Cho,KOR,Men,Open Category,Bronze,"Korea, South"
14812,summer,1976,Montreal,Judo,Judo,Shota Chochoshvili,URS,Men,Open Category,Bronze,Soviet Union
14813,summer,1976,Montreal,Judo,Judo,Haruki Uemura,JPN,Men,Open Category,Gold,Japan
14814,summer,1976,Montreal,Judo,Judo,Keith Remfry,GBR,Men,Open Category,Silver,United Kingdom
14815,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Jan Bartu,TCH,Men,Individual Competition,Bronze,Czechoslovakia
14816,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Janusz Pyciak-Peciak,POL,Men,Individual Competition,Gold,Poland
14817,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Pavel Lednev,URS,Men,Individual Competition,Silver,Soviet Union
14818,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Tamas Kancsal,HUN,Men,Team Competition,Bronze,Hungary
14819,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Tibor Maracsko,HUN,Men,Team Competition,Bronze,Hungary
14820,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Szvetiszlav Sasics,HUN,Men,Team Competition,Bronze,Hungary
14821,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Jeremy Robert Fox,GBR,Men,Team Competition,Gold,United Kingdom
14822,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Robert Nightingale,GBR,Men,Team Competition,Gold,United Kingdom
14823,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Adrian Philip Parker,GBR,Men,Team Competition,Gold,United Kingdom
14824,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Jiri Adam,TCH,Men,Team Competition,Silver,Czechoslovakia
14825,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Jan Bartu,TCH,Men,Team Competition,Silver,Czechoslovakia
14826,summer,1976,Montreal,Modern Pentathlon,Modern Pentath.,Bohumil Starnovsky,TCH,Men,Team Competition,Silver,Czechoslovakia
14827,summer,1976,Montreal,Rowing,Rowing,Thomas Strauss,FRG,Men,Coxless Pair (2-),Bronze,West Germany
14828,summer,1976,Montreal,Rowing,Rowing,Peter Vanroye,FRG,Men,Coxless Pair (2-),Bronze,West Germany
14829,summer,1976,Montreal,Rowing,Rowing,Bernd Landvoigt,GDR,Men,Coxless Pair (2-),Gold,East Germany
14830,summer,1976,Montreal,Rowing,Rowing,Jörg Landvoigt,GDR,Men,Coxless Pair (2-),Gold,East Germany
14831,summer,1976,Montreal,Rowing,Rowing,Calvin Thomas Coffey,USA,Men,Coxless Pair (2-),Silver,United States
14832,summer,1976,Montreal,Rowing,Rowing,Michael Laurence Staines,USA,Men,Coxless Pair (2-),Silver,United States
14833,summer,1976,Montreal,Rowing,Rowing,Jürgen Bertow,GDR,Men,Double Sculls (2X),Bronze,East Germany
14834,summer,1976,Montreal,Rowing,Rowing,Hans-Ulrich Schmied,GDR,Men,Double Sculls (2X),Bronze,East Germany
14835,summer,1976,Montreal,Rowing,Rowing,Alf John Hansen,NOR,Men,Double Sculls (2X),Gold,Norway
14836,summer,1976,Montreal,Rowing,Rowing,Frank Hansen,NOR,Men,Double Sculls (2X),Gold,Norway
14837,summer,1976,Montreal,Rowing,Rowing,Christopher Baillieu,GBR,Men,Double Sculls (2X),Silver,United Kingdom
14838,summer,1976,Montreal,Rowing,Rowing,Michael John Hart,GBR,Men,Double Sculls (2X),Silver,United Kingdom
14839,summer,1976,Montreal,Rowing,Rowing,Leonora Kaminskaite,URS,Women,Double Sculls (2X),Bronze,Soviet Union
14840,summer,1976,Montreal,Rowing,Rowing,Genovate Ramoshkene,URS,Women,Double Sculls (2X),Bronze,Soviet Union
14841,summer,1976,Montreal,Rowing,Rowing,Svetla Otzetova,BUL,Women,Double Sculls (2X),Gold,Bulgaria
14842,summer,1976,Montreal,Rowing,Rowing,Zdravka Yordanova,BUL,Women,Double Sculls (2X),Gold,Bulgaria
14843,summer,1976,Montreal,Rowing,Rowing,Petra Boesler,GDR,Women,Double Sculls (2X),Silver,East Germany
14844,summer,1976,Montreal,Rowing,Rowing,Sabine Jahn,GDR,Women,Double Sculls (2X),Silver,East Germany
14845,summer,1976,Montreal,Rowing,Rowing,Trevor Coker,NZL,Men,Eight With Coxswain (8+),Bronze,New Zealand
14846,summer,1976,Montreal,Rowing,Rowing,Simon Charles Dickie,NZL,Men,Eight With Coxswain (8+),Bronze,New Zealand
14847,summer,1976,Montreal,Rowing,Rowing,Peter Digman,NZL,Men,Eight With Coxswain (8+),Bronze,New Zealand
14848,summer,1976,Montreal,Rowing,Rowing,Athol Earl,NZL,Men,Eight With Coxswain (8+),Bronze,New Zealand
14849,summer,1976,Montreal,Rowing,Rowing,Anthony Hurt,NZL,Men,Eight With Coxswain (8+),Bronze,New Zealand
14850,summer,1976,Montreal,Rowing,Rowing,Alexander Mclean,NZL,Men,Eight With Coxswain (8+),Bronze,New Zealand
14851,summer,1976,Montreal,Rowing,Rowing,David Rodger,NZL,Men,Eight With Coxswain (8+),Bronze,New Zealand
14852,summer,1976,Montreal,Rowing,Rowing,Ivan Sutherland,NZL,Men,Eight With Coxswain (8+),Bronze,New Zealand
14853,summer,1976,Montreal,Rowing,Rowing,Lindsay Wilson,NZL,Men,Eight With Coxswain (8+),Bronze,New Zealand
14854,summer,1976,Montreal,Rowing,Rowing,Bernd Baumgart,GDR,Men,Eight With Coxswain (8+),Gold,East Germany
14855,summer,1976,Montreal,Rowing,Rowing,Karl-Heinz Danielowski,GDR,Men,Eight With Coxswain (8+),Gold,East Germany
14856,summer,1976,Montreal,Rowing,Rowing,Gottfried Döhn,GDR,Men,Eight With Coxswain (8+),Gold,East Germany
14857,summer,1976,Montreal,Rowing,Rowing,Ulrich Karnatz,GDR,Men,Eight With Coxswain (8+),Gold,East Germany
14858,summer,1976,Montreal,Rowing,Rowing,Werner Klatt,GDR,Men,Eight With Coxswain (8+),Gold,East Germany
14859,summer,1976,Montreal,Rowing,Rowing,Roland Kostulski,GDR,Men,Eight With Coxswain (8+),Gold,East Germany
14860,summer,1976,Montreal,Rowing,Rowing,Hans-Joachim Lück,GDR,Men,Eight With Coxswain (8+),Gold,East Germany
14861,summer,1976,Montreal,Rowing,Rowing,Karl-Heinz Prudöhl,GDR,Men,Eight With Coxswain (8+),Gold,East Germany
14862,summer,1976,Montreal,Rowing,Rowing,Dieter Wendisch,GDR,Men,Eight With Coxswain (8+),Gold,East Germany
14863,summer,1976,Montreal,Rowing,Rowing,Richard James Scott Clark,GBR,Men,Eight With Coxswain (8+),Silver,United Kingdom
14864,summer,1976,Montreal,Rowing,Rowing,Timothy John Crooks,GBR,Men,Eight With Coxswain (8+),Silver,United Kingdom
14865,summer,1976,Montreal,Rowing,Rowing,Richard C. Lester,GBR,Men,Eight With Coxswain (8+),Silver,United Kingdom
14866,summer,1976,Montreal,Rowing,Rowing,Hugh Patrick Matheson,GBR,Men,Eight With Coxswain (8+),Silver,United Kingdom
14867,summer,1976,Montreal,Rowing,Rowing,David Lindsay Maxwell,GBR,Men,Eight With Coxswain (8+),Silver,United Kingdom
14868,summer,1976,Montreal,Rowing,Rowing,Leonard David Robertson,GBR,Men,Eight With Coxswain (8+),Silver,United Kingdom
14869,summer,1976,Montreal,Rowing,Rowing,Frederick John Smallbone,GBR,Men,Eight With Coxswain (8+),Silver,United Kingdom
14870,summer,1976,Montreal,Rowing,Rowing,Patrick John Sweeney,GBR,Men,Eight With Coxswain (8+),Silver,United Kingdom
14871,summer,1976,Montreal,Rowing,Rowing,John C. Yallop,GBR,Men,Eight With Coxswain (8+),Silver,United Kingdom
14872,summer,1976,Montreal,Rowing,Rowing,Carol Page Brown,USA,Women,Eight With Coxswain (8+),Bronze,United States
14873,summer,1976,Montreal,Rowing,Rowing,Anita Luceete Defrantz,USA,Women,Eight With Coxswain (8+),Bronze,United States
14874,summer,1976,Montreal,Rowing,Rowing,Carolyn Brand Graves,USA,Women,Eight With Coxswain (8+),Bronze,United States
14875,summer,1976,Montreal,Rowing,Rowing,Marion Greig,USA,Women,Eight With Coxswain (8+),Bronze,United States
14876,summer,1976,Montreal,Rowing,Rowing,Margaret Ann Mccarthy,USA,Women,Eight With Coxswain (8+),Bronze,United States
14877,summer,1976,Montreal,Rowing,Rowing,Gail Susan Ricketson,USA,Women,Eight With Coxswain (8+),Bronze,United States
14878,summer,1976,Montreal,Rowing,Rowing,Lynn Silliman,USA,Women,Eight With Coxswain (8+),Bronze,United States
14879,summer,1976,Montreal,Rowing,Rowing,Anne Elizabeth Warner,USA,Women,Eight With Coxswain (8+),Bronze,United States
14880,summer,1976,Montreal,Rowing,Rowing,Jacqueline Jean Zoch,USA,Women,Eight With Coxswain (8+),Bronze,United States
14881,summer,1976,Montreal,Rowing,Rowing,Brigitte Ahrenholz,GDR,Women,Eight With Coxswain (8+),Gold,East Germany
14882,summer,1976,Montreal,Rowing,Rowing,Henrietta Ebert,GDR,Women,Eight With Coxswain (8+),Gold,East Germany
14883,summer,1976,Montreal,Rowing,Rowing,Viola Goretzki,GDR,Women,Eight With Coxswain (8+),Gold,East Germany
14884,summer,1976,Montreal,Rowing,Rowing,Monika Kallies,GDR,Women,Eight With Coxswain (8+),Gold,East Germany
14885,summer,1976,Montreal,Rowing,Rowing,Christiane Knetsch-Köpke,GDR,Women,Eight With Coxswain (8+),Gold,East Germany
14886,summer,1976,Montreal,Rowing,Rowing,Helma Lehmann,GDR,Women,Eight With Coxswain (8+),Gold,East Germany
14887,summer,1976,Montreal,Rowing,Rowing,Irina Müller,GDR,Women,Eight With Coxswain (8+),Gold,East Germany
14888,summer,1976,Montreal,Rowing,Rowing,Ilona Richter,GDR,Women,Eight With Coxswain (8+),Gold,East Germany
14889,summer,1976,Montreal,Rowing,Rowing,Marina Wilke,GDR,Women,Eight With Coxswain (8+),Gold,East Germany
14890,summer,1976,Montreal,Rowing,Rowing,Olga Guzenko,URS,Women,Eight With Coxswain (8+),Silver,Soviet Union
14891,summer,1976,Montreal,Rowing,Rowing,Olga Kolkova,URS,Women,Eight With Coxswain (8+),Silver,Soviet Union
14892,summer,1976,Montreal,Rowing,Rowing,Klavdiya Kozenkova,URS,Women,Eight With Coxswain (8+),Silver,Soviet Union
14893,summer,1976,Montreal,Rowing,Rowing,Olga Pugovskaya,URS,Women,Eight With Coxswain (8+),Silver,Soviet Union
14894,summer,1976,Montreal,Rowing,Rowing,Nadezhda Roshchina,URS,Women,Eight With Coxswain (8+),Silver,Soviet Union
14895,summer,1976,Montreal,Rowing,Rowing,Nadezhda Rozgon,URS,Women,Eight With Coxswain (8+),Silver,Soviet Union
14896,summer,1976,Montreal,Rowing,Rowing,Lyubov Talalaeva,URS,Women,Eight With Coxswain (8+),Silver,Soviet Union
14897,summer,1976,Montreal,Rowing,Rowing,Nelli Tarakanova,URS,Women,Eight With Coxswain (8+),Silver,Soviet Union
14898,summer,1976,Montreal,Rowing,Rowing,Elena Zubko,URS,Women,Eight With Coxswain (8+),Silver,Soviet Union
14899,summer,1976,Montreal,Rowing,Rowing,Raul Arnemann,URS,Men,Four Without Coxswain (4-),Bronze,Soviet Union
14900,summer,1976,Montreal,Rowing,Rowing,Valeri Dolinin,URS,Men,Four Without Coxswain (4-),Bronze,Soviet Union
